GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
DDI1;-0.092915064;2.90735831;-2.069472988;0.040460298;0.061014757;-5.215968278;11730397_at
DDI2;0.818722816;4.420481955;6.878056996;2.22E-10;1.26E-09;12.92755044;11759450_x_at
DDIT3;0.806301371;4.750551532;4.364067289;2.56E-05;6.86E-05;1.589995708;11758198_s_at
DDIT4;-0.106376238;10.82680113;-0.448209824;0.65473963;0.708183959;-7.229422789;11743972_a_at
DDIT4L;1.009846285;5.251232155;3.836898942;0.000192621;0.000448651;-0.331159325;11724796_at
DDN;-0.983231345;3.773335091;-11.46375616;1.61E-21;4.68E-20;38.28767302;11727724_a_at
DDO;-0.250133567;4.067208767;-1.356902305;0.177137698;0.229332626;-6.412876565;11731832_x_at
DDOST;-0.975627141;10.12496622;-10.28786613;1.42E-18;2.62E-17;31.56234806;11749195_x_at
DDR1;-0.573758368;3.573781497;-6.124048795;9.85E-09;4.40E-08;9.212882235;11747764_a_at
DDR2;1.757731549;8.363549021;9.947857911;1.00E-17;1.62E-16;29.62825819;11744349_s_at
DDRGK1;-0.412769839;8.27863469;-4.386740975;2.34E-05;6.30E-05;1.676829125;11718598_x_at
DDT;-1.393379175;8.356299151;-11.65825678;5.24E-22;1.64E-20;39.40161563;11731089_a_at
DDTL;-0.312122431;3.152236706;-4.623604524;8.90E-06;2.57E-05;2.603651994;11740150_at
DDX1;-0.668664365;9.674604425;-8.428898805;5.36E-14;4.97E-13;21.13502323;11743035_a_at
DDX10;0.136642636;6.618528784;1.325651181;0.18725439;0.240757733;-6.454363706;11723101_a_at
DDX11;-0.28330427;2.678977938;-5.980377868;1.98E-08;8.45E-08;8.531371077;11761611_at
DDX11L2;-1.001335572;3.976790671;-10.55362022;3.08E-19;6.30E-18;33.07869156;11753227_s_at
DDX17;-0.464279157;7.533719383;-2.20227609;0.029389273;0.045647837;-4.940957599;11715474_at
DDX18;-0.044793343;7.928367181;-0.493708643;0.622335842;0.678739408;-7.20795907;11729244_a_at
DDX19A;0.342094058;7.287199001;4.424002457;2.01E-05;5.48E-05;1.820254804;11725301_x_at
DDX19B;-0.59723478;5.619403245;-6.240035449;5.57E-09;2.58E-08;9.769589004;11763277_at
DDX20;-0.442140975;4.886273404;-4.293882035;3.38E-05;8.89E-05;1.323342102;11751460_a_at
DDX21;0.075603165;9.201620302;0.760208857;0.448491059;0.515006076;-7.04083678;11733073_a_at
DDX23;-0.25721873;7.943149043;-2.907437726;0.004278705;0.007850067;-3.220639874;11715902_a_at
DDX24;0.957943044;6.908863523;8.907384639;3.71E-15;4.08E-14;23.77628642;11744095_a_at
DDX25;-0.341579231;3.19378694;-4.21151202;4.67E-05;0.000120087;1.014557972;11749264_a_at
DDX26B;-0.384176411;5.397782916;-2.827297563;0.005429026;0.009769992;-3.43757306;11739862_a_at
DDX27;0.450686593;8.019850293;4.432549768;1.95E-05;5.31E-05;1.85328144;11734556_a_at
DDX28;-0.534887145;3.569862883;-8.151351625;2.48E-13;2.09E-12;19.62239345;11720178_at
DDX31;0.611304227;4.531898126;6.000491515;1.79E-08;7.71E-08;8.626231538;11724298_a_at
DDX39;1.363119744;8.198295789;8.645940765;1.60E-14;1.60E-13;22.32824554;11733198_a_at
DDX3X;0.983712359;10.47774859;9.942783343;1.03E-17;1.67E-16;29.59945341;11715903_at
DDX3Y;-1.192061959;5.791187769;-1.834908563;0.068779906;0.098491198;-5.662379934;11748424_x_at
DDX4;-0.030080905;2.930965885;-0.63349796;0.527509171;0.590947702;-7.129102604;11729217_a_at
DDX41;0.062490942;7.28041829;0.778637429;0.437592666;0.50432782;-7.026673774;11735689_a_at
DDX42;-0.77955508;7.915693019;-9.058943364;1.58E-15;1.82E-14;24.62053721;11757400_s_at
DDX43;-0.142374723;4.099844215;-0.605162737;0.546114155;0.608414213;-7.14665903;11728927_at
DDX46;-0.287790186;9.322423194;-4.23549574;4.26E-05;0.00011008;1.103999105;11727818_a_at
DDX47;-0.299860604;9.055950991;-3.853677895;0.000181137;0.000423441;-0.272995392;11715849_a_at
DDX49;0.105031997;5.982373217;1.072414936;0.285498512;0.348216382;-6.755677993;11744566_a_at
DDX5;0.315090483;12.22932474;3.545970249;0.000542645;0.001169653;-1.306956616;11750815_s_at
DDX50;-0.331881652;9.228226613;-5.043795466;1.48E-06;4.83E-06;4.332320339;11718175_a_at
DDX51;-0.863658716;4.47348704;-9.962175539;9.23E-18;1.50E-16;29.70954;11736187_at
DDX52;0.367455905;3.785137828;3.50183075;0.00063178;0.001346907;-1.449495632;11739198_a_at
DDX53;0.066446597;2.888762307;1.566153727;0.119716753;0.162261755;-6.110972415;11759166_at
DDX54;-0.772793284;4.895031753;-7.869725044;1.16E-12;8.90E-12;18.1045292;11720942_x_at
DDX55;-0.601867171;6.440487126;-5.551855586;1.50E-07;5.66E-07;6.555131582;11749568_x_at
DDX56;-0.106865961;7.727320636;-1.259337852;0.210139828;0.266641801;-6.539277255;11716449_a_at
DDX58;0.652731784;7.382386526;3.389791852;0.000923779;0.00191206;-1.804627322;11733149_a_at
DDX59;-0.524238574;6.760508071;-5.84362483;3.81E-08;1.56E-07;7.891280423;11726714_a_at
DDX6;0.61483075;4.254168206;6.116239366;1.02E-08;4.56E-08;9.17560553;11718968_a_at
DDX60;1.623837685;9.301869193;8.261515872;1.35E-13;1.18E-12;20.22090678;11744236_a_at
DDX60L;0.797667952;7.996390428;4.553991201;1.19E-05;3.35E-05;2.327576969;11724399_a_at
DEAF1;0.047109977;5.641125155;0.402893989;0.687680694;0.737947041;-7.248745094;11725408_a_at
DEC1;0.045846627;2.966684559;0.822916081;0.412046027;0.478615732;-6.991270741;11738430_a_at
DECR1;-0.43929415;9.75347607;-5.091157568;1.21E-06;3.97E-06;4.533613525;11717060_a_at
DECR2;-1.245411437;6.074859396;-9.365795399;2.78E-16;3.57E-15;26.33936456;11756642_a_at
DEDD;0.741325871;4.057984553;9.978467487;8.41E-18;1.38E-16;29.80204905;11734989_a_at
DEDD2;0.43129698;6.483853101;3.138532435;0.002096647;0.004069845;-2.565503584;11744296_a_at
DEF6;0.089459967;5.35944136;0.618448027;0.537350166;0.600166798;-7.138526932;11733389_a_at
DEF8;-0.723650153;3.701477903;-7.989560238;6.02E-13;4.81E-12;18.74817365;11747882_a_at
DEFA1;-0.516212068;3.513868624;-6.841279976;2.69E-10;1.50E-09;12.74142827;11758958_at
DEFA4;-0.008503905;2.903845538;-0.197277174;0.843915347;0.873707671;-7.310607754;11732546_at
DEFA5;0.235137862;3.420496694;0.445154961;0.656939936;0.710299406;-7.23078985;11728642_s_at
DEFA6;0.219754848;3.608132616;0.504283672;0.614906243;0.671896245;-7.202674473;11732988_at
DEFB1;-2.20118872;8.312825424;-4.3547107;2.66E-05;7.10E-05;1.554260563;11723846_at
DEFB103A;-0.135420919;2.996539175;-1.338508904;0.183040994;0.235991712;-6.437408426;11735940_s_at
DEFB104A;-0.100511458;2.711177454;-2.348557631;0.020337349;0.032686159;-4.619707099;11733770_s_at
DEFB105A;0.077523727;2.791391251;1.995523705;0.04805287;0.071366164;-5.362160109;11741905_at
DEFB106A;-0.039705097;2.775237116;-1.220984567;0.224277299;0.282418183;-6.586447155;11735896_s_at
DEFB107A;-0.341659911;3.042250152;-7.862492436;1.20E-12;9.23E-12;18.06579184;11738604_at
DEFB108B;-0.141125126;2.899475214;-3.740605333;0.000273109;0.000620212;-0.661025212;11755751_s_at
DEFB109P1B;-0.12218084;2.905538464;-2.93993433;0.003879592;0.007168689;-3.131155427;11753837_s_at
DEFB110;0.055036026;2.911418293;1.400659298;0.163672059;0.213906751;-6.35320909;11738791_at
DEFB112;-0.009020762;2.847292566;-0.200274496;0.841575413;0.871742;-7.310010135;11738967_at
DEFB113;-0.289074936;3.14932196;-5.817465295;4.32E-08;1.75E-07;7.769820085;11738974_at
DEFB114;-0.024438254;2.754815137;-0.650919392;0.516234697;0.580395344;-7.117912037;11743247_x_at
DEFB115;-0.349755068;3.395523421;-5.860444831;3.52E-08;1.45E-07;7.969545209;11738973_at
DEFB116;-0.137205656;3.008899124;-3.594893034;0.000457746;0.000999216;-1.147253124;11738969_at
DEFB118;-0.303746132;2.833930074;-6.088408867;1.17E-08;5.17E-08;9.042977312;11740527_at
DEFB119;-1.013239043;3.47054577;-13.23237926;6.18E-26;3.75E-24;48.37554743;11738787_a_at
DEFB121;-0.47616232;3.058678806;-7.37986277;1.61E-11;1.06E-10;15.51138288;11738391_x_at
DEFB123;-0.042926861;2.645003836;-1.282683317;0.201860136;0.257359166;-6.509868088;11728072_a_at
DEFB124;-0.555430232;3.701817713;-8.552067947;2.71E-14;2.61E-13;21.81111759;11738794_x_at
DEFB125;-0.167037116;2.871675194;-3.436837891;0.000788403;0.001653195;-1.65667747;11740608_at
DEFB126;0.062433381;2.712555807;1.180855326;0.239792338;0.299435748;-6.634274183;11758715_s_at
DEFB127;-0.135738941;2.746130766;-4.163572821;5.63E-05;0.000142857;0.836942101;11731929_at
DEFB128;0.084080668;2.962654383;1.902024652;0.059355763;0.08637119;-5.539823821;11715163_s_at
DEFB129;0.165396598;3.141362862;3.608318893;0.000436739;0.000957081;-1.103111701;11731234_at
DEFB130;0.15050269;3.325635354;2.946862122;0.003799059;0.007033037;-3.111965949;11738975_at
DEFB131;-0.086390321;2.659433852;-2.47015568;0.014786424;0.024488341;-4.338240083;11738976_x_at
DEFB132;-0.399976899;3.215443024;-7.487255507;9.07E-12;6.22E-11;16.0743218;11732889_at
DEFB133;-0.122151843;2.811105051;-3.207148436;0.001683736;0.003326519;-2.36266887;11751873_at
DEFB134;-0.265668077;3.04584783;-5.105910752;1.13E-06;3.74E-06;4.596573189;11759268_at
DEFB135;-0.005567;2.811747793;-0.161023521;0.872322078;0.897192622;-7.317122844;11738792_at
DEFB136;-0.469188141;3.129246311;-8.083661979;3.60E-13;2.96E-12;19.25593154;11735988_at
DEFB4A;-0.606775605;3.518574114;-7.141909777;5.64E-11;3.46E-10;14.27620008;11738511_at
DEFT1P;-0.042787714;3.066470068;-0.744739576;0.457758516;0.524096603;-7.052465865;11763076_at
DEGS1;1.151762972;9.732937216;10.1989801;2.37E-18;4.21E-17;31.05601066;11742128_x_at
DEGS2;-0.297239947;4.513652465;-1.353828491;0.178114119;0.230403475;-6.416998868;11730037_at
DEK;0.464760454;6.761703799;4.105738327;7.04E-05;0.000175953;0.624740643;11741575_a_at
DEM1;0.296831719;4.526768192;2.963778806;0.003608821;0.006712057;-3.064941892;11754970_x_at
DENND1A;-0.442301942;3.161390297;-7.103928115;6.88E-11;4.17E-10;14.08066031;11748929_a_at
DENND1B;-0.529471862;7.083368199;-4.559496758;1.16E-05;3.28E-05;2.34930069;11759340_at
DENND1C;-0.321764338;2.743032214;-6.103904307;1.09E-08;4.82E-08;9.116780432;11761152_at
DENND2A;0.236602869;4.742951162;2.350384943;0.020241888;0.032547565;-4.615573766;11721756_a_at
DENND2C;-0.232323996;3.787031984;-2.568242955;0.01133901;0.019221788;-4.10177779;11741723_x_at
DENND2D;0.932174995;7.825691217;6.239890134;5.58E-09;2.58E-08;9.768887971;11755291_a_at
DENND3;1.154122071;6.502734476;8.004931761;5.54E-13;4.44E-12;18.83097843;11720159_a_at
DENND4A;-1.227327435;4.750340517;-10.66335589;1.64E-19;3.48E-18;33.70572593;11736638_a_at
DENND4B;-0.310884379;6.198560047;-2.086830937;0.038835165;0.058789772;-5.1809306;11720152_a_at
DENND4C;-0.172556725;9.332758877;-1.827003098;0.069967695;0.1000065;-5.676540496;11726426_a_at
DENND5A;0.558714485;3.813436496;6.063225245;1.32E-08;5.80E-08;8.923253937;11752135_a_at
DENND5B;-0.884769125;7.001300146;-5.378946345;3.32E-07;1.19E-06;5.783265301;11725602_at
DENR;0.826117541;5.40091161;6.455089716;1.91E-09;9.46E-09;10.81653053;11746252_a_at
DEPDC1;1.833231679;5.064399421;6.637187466;7.63E-10;3.99E-09;11.71727414;11733884_a_at
DEPDC1B;2.598948039;5.765146523;7.200505708;4.15E-11;2.60E-10;14.57875924;11758125_s_at
DEPDC4;-0.189978855;3.077394671;-3.178223264;0.0018476;0.003621575;-2.448632399;11755999_a_at
DEPDC5;-0.336564901;5.992576134;-4.198583288;4.92E-05;0.000125824;0.966503937;11715171_at
DEPDC6;0.57506198;8.790334987;2.785800457;0.006129784;0.010922804;-3.547794299;11724763_s_at
DEPDC7;0.179206688;3.713286974;1.345652972;0.18073085;0.233342233;-6.427918836;11751553_a_at
DERA;0.201405814;6.946017321;1.444837902;0.150882907;0.199126246;-6.291103254;11749451_a_at
DERL1;0.485800394;9.378486621;6.172471021;7.77E-09;3.52E-08;9.444601302;11721637_s_at
DERL2;-0.905612781;8.759705581;-8.974228914;2.54E-15;2.86E-14;24.14822764;11717553_at
DERL3;-1.454584027;5.054952479;-8.904384735;3.77E-15;4.14E-14;23.75960973;11728408_x_at
DES;-0.556224128;4.507930542;-1.760004395;0.080733057;0.113760636;-5.794214315;11717050_x_at
DET1;-0.97632576;5.221242443;-9.067476073;1.50E-15;1.74E-14;24.66816593;11755361_a_at
DEXI;-1.206754988;6.888628983;-9.748744243;3.13E-17;4.70E-16;28.49959853;11724718_a_at
DFFA;-0.293981733;6.293474921;-3.499586188;0.000636662;0.001356319;-1.45670448;11739517_x_at
DFFB;-0.542056343;3.375865587;-9.005249767;2.14E-15;2.42E-14;24.32105963;11753611_a_at
DFNA5;2.097607143;6.488116402;10.02708951;6.36E-18;1.06E-16;30.07825215;11719194_a_at
DFNB31;-0.273307247;4.235242132;-3.702336836;0.000313218;0.00070432;-0.790242177;11721327_a_at
DFNB59;0.335962561;3.722208992;2.279771557;0.024231916;0.038344038;-4.773145249;11748934_a_at
DGAT1;-0.716987156;3.498374245;-8.213597075;1.76E-13;1.51E-12;19.96025404;11729767_s_at
DGAT2;-0.486901847;4.95655927;-2.15038682;0.03335456;0.051218815;-5.050308043;11722641_s_at
DGAT2L6;-0.033629898;3.706896207;-0.464519597;0.643043956;0.697703469;-7.221966413;11741921_at
DGCR14;0.283226999;4.074928492;3.357964912;0.001027403;0.002110181;-1.903746348;11718145_a_at
DGCR2;-1.115532799;4.137996823;-13.08590686;1.43E-25;8.20E-24;47.54558301;11756235_a_at
DGCR6;-0.84825427;6.349569993;-8.817467239;6.14E-15;6.52E-14;23.27702905;11753848_x_at
DGCR6L;-1.137253733;6.329450893;-11.4605242;1.64E-21;4.76E-20;38.26916078;11728790_x_at
DGCR8;-0.15235574;2.904863673;-3.544427742;0.00054555;0.001175246;-1.31196267;11724329_a_at
DGCR9;-0.352896794;3.11821963;-5.326038089;4.22E-07;1.49E-06;5.550181157;11763358_at
DGKA;-0.743965361;3.88790274;-10.5468855;3.20E-19;6.54E-18;33.04022434;11763763_a_at
DGKB;-0.31046077;3.659861112;-4.77270323;4.77E-06;1.43E-05;3.205006382;11733515_a_at
DGKD;0.349721304;8.266031419;2.155083047;0.032977549;0.050693473;-5.040511181;11721069_a_at
DGKE;0.171363298;3.030403439;2.943185844;0.003841601;0.0071062;-3.122153898;11728084_a_at
DGKG;0.208752035;3.069516118;3.499752191;0.0006363;0.001355656;-1.456171461;11752054_a_at
DGKH;0.42221169;3.074916745;3.885150866;0.00016133;0.000380361;-0.163350721;11737545_a_at
DGKI;0.288893847;3.306637043;3.630790738;0.000403601;0.000890358;-1.028927685;11742431_a_at
DGKK;-0.005351415;2.676450458;-0.133508993;0.893995023;0.91453152;-7.321187756;11737493_at
DGKQ;-0.158737257;2.852605634;-3.567056342;0.000504378;0.001093565;-1.238343901;11722473_a_at
DGKZ;-0.760061183;3.67979549;-11.1802282;8.29E-21;2.16E-19;36.66366717;11741045_s_at
DGUOK;0.347966437;9.222220261;4.624206491;8.88E-06;2.56E-05;2.606052459;11718625_a_at
DHCR24;1.061160713;8.528444594;4.832229687;3.70E-06;1.13E-05;3.448847161;11715460_a_at
DHCR7;0.533011696;5.991035616;2.597459276;0.010461977;0.017857644;-4.029734873;11743808_a_at
DHDDS;-0.166696647;4.575569503;-1.934799851;0.055162727;0.080857961;-5.478461463;11746184_a_at
DHDH;0.219112773;3.606840369;1.35492308;0.17776595;0.230031422;-6.415531953;11728630_at
DHDPSL;-2.460959312;5.017395807;-9.964283848;9.12E-18;1.49E-16;29.72151029;11731831_x_at
DHFR;1.632795945;5.004157706;7.341755352;1.97E-11;1.29E-10;15.31242834;11747279_x_at
DHFRL1;-0.432050229;4.790709081;-4.1367812;6.25E-05;0.000157309;0.738356892;11729960_x_at
DHH;0.10633919;3.157939679;2.114027229;0.036401761;0.055475449;-5.1254836;11736826_at
DHODH;-0.469362178;3.898053712;-6.046389684;1.44E-08;6.26E-08;8.843372555;11743643_a_at
DHPS;-0.650745177;6.341567549;-9.924857419;1.14E-17;1.84E-16;29.49771643;11761643_x_at
DHRS1;-0.517079911;7.979086792;-3.890702682;0.000158057;0.000373287;-0.143936025;11718872_a_at
DHRS11;-1.105977171;4.625202612;-8.733121108;9.85E-15;1.01E-13;22.80986819;11722546_a_at
DHRS12;-2.209858808;6.179044995;-15.65950349;7.64E-32;1.59E-29;61.87059399;11730448_a_at
DHRS13;0.041131399;4.918891935;0.233232505;0.815943652;0.850417719;-7.302844927;11719707_a_at
DHRS2;-1.257658147;4.627540588;-4.813898672;4.00E-06;1.22E-05;3.373531776;11755589_a_at
DHRS3;-0.482471112;5.851121844;-2.642348817;0.009233018;0.015919486;-3.917613678;11749344_a_at
DHRS4;-1.384199803;8.009030964;-12.40944376;6.90E-24;2.98E-22;43.69677989;11753211_x_at
DHRS4L2;-0.896916051;6.270907253;-7.23685652;3.42E-11;2.17E-10;14.76699173;11762823_x_at
DHRS7;-0.32938205;8.337619168;-3.332687859;0.001117349;0.002281921;-1.981906297;11744861_a_at
DHRS7B;-0.819872838;7.102874448;-8.369677843;7.45E-14;6.76E-13;20.81097138;11718373_at
DHRS7C;-0.200952496;3.161658803;-3.641925968;0.000388074;0.00085882;-0.992028672;11727258_at
DHRS9;2.336067754;7.965887871;4.372865246;2.47E-05;6.63E-05;1.623649459;11723899_a_at
DHRSX;-0.968819721;4.806892125;-6.918912711;1.80E-10;1.03E-09;13.13486038;11729181_at
DHTKD1;-1.102678001;7.686099261;-9.836376986;1.90E-17;2.94E-16;28.99592952;11758444_s_at
DHX15;0.157311578;9.984876231;1.927551013;0.056067934;0.082060605;-5.492118207;11743114_at
DHX16;-0.279684954;3.917624497;-2.990632611;0.003324757;0.006231128;-2.98981234;11736031_at
DHX29;-0.502974768;8.077127732;-6.12558183;9.77E-09;4.37E-08;9.220202956;11717857_a_at
DHX30;0.089283339;7.186652044;1.177144972;0.241264605;0.30104815;-6.638617287;11716758_x_at
DHX32;-0.646559887;9.007506585;-5.48346313;2.06E-07;7.59E-07;6.247997902;11748657_a_at
DHX33;-0.57859536;3.455861302;-8.583068225;2.28E-14;2.22E-13;21.98172007;11727951_a_at
DHX34;-0.537595278;3.185316526;-8.038615906;4.60E-13;3.73E-12;19.01262026;11752719_a_at
DHX35;0.540577785;6.021138832;4.65034224;7.97E-06;2.31E-05;2.710490345;11717779_at
DHX36;0.197265436;8.677478418;3.230789713;0.001559958;0.003101453;-2.291914819;11719506_a_at
DHX37;-0.226004813;4.189575102;-2.433739266;0.016287101;0.026720974;-4.423896667;11755647_a_at
DHX38;-0.130401484;6.82967571;-1.500894636;0.135780928;0.181420835;-6.209612473;11745099_x_at
DHX40;-0.827634045;6.849674752;-8.094972887;3.38E-13;2.79E-12;19.31709719;11750762_a_at
DHX57;-0.631825034;6.076733853;-8.212540202;1.77E-13;1.52E-12;19.95451062;11726488_a_at
DHX58;0.426804639;5.355405327;3.159497007;0.001961463;0.003824725;-2.503929653;11749497_a_at
DHX8;0.715125064;4.166615466;5.95828746;2.20E-08;9.33E-08;8.427397136;11752098_a_at
DHX9;0.396205165;7.484054493;5.000341818;1.79E-06;5.76E-06;4.148755336;11752968_a_at
DIABLO;-0.3622682;8.531944207;-4.444707892;1.85E-05;5.07E-05;1.900341276;11741320_a_at
DIAPH1;-0.173374325;3.104504164;-3.420294358;0.00083373;0.001739747;-1.708897755;11753135_a_at
DIAPH2;0.649230696;4.745447837;5.38541138;3.23E-07;1.16E-06;5.811847504;11758170_s_at
DIAPH3;1.111199044;5.326027129;5.552090428;1.50E-07;5.65E-07;6.556190268;11728054_a_at
DICER1;-0.488067752;7.51204141;-4.067304995;8.15E-05;0.000201687;0.48499154;11755211_a_at
DIDO1;1.063295037;4.803776212;7.751309125;2.20E-12;1.62E-11;17.47192129;11721023_a_at
DIMT1L;-0.567930176;8.847245575;-7.113996331;6.53E-11;3.97E-10;14.13244947;11743593_at
DIO1;-0.308350523;2.837247284;-8.030056434;4.83E-13;3.90E-12;18.96643884;11753737_a_at
DIO2;2.416003725;7.852490238;8.970809492;2.59E-15;2.91E-14;24.12918495;11721579_a_at
DIO3;0.67962677;4.62722153;3.302155688;0.00123581;0.002505406;-2.075650951;11730329_a_at
DIO3OS;-0.926373908;4.439699793;-11.5712033;8.66E-22;2.65E-20;38.90308317;11762887_a_at
DIP2A;-0.662456806;3.818119868;-5.627779164;1.05E-07;4.06E-07;6.89883377;11738172_x_at
DIP2B;0.230756341;3.275548693;2.806515197;0.005770281;0.010329156;-3.49295407;11749486_a_at
DIP2C;0.380080725;7.862943103;2.647901401;0.009090427;0.015697745;-3.903624849;11743016_at
DIRAS1;-0.890260777;3.396841217;-12.47439029;4.75E-24;2.14E-22;44.06726896;11720691_at
DIRAS2;-0.235179858;3.050438243;-4.32116533;3.04E-05;8.04E-05;1.426613999;11725938_at
DIRAS3;-2.288373255;5.739079219;-7.080370124;7.78E-11;4.69E-10;13.95960898;11725713_a_at
DIRC1;0.22749482;3.349331626;3.670773174;0.000350435;0.000781689;-0.896008955;11737072_at
DIRC2;-0.757703204;7.755342055;-5.982642866;1.96E-08;8.36E-08;8.542044259;11725484_a_at
DIS3;0.769290009;7.563629959;7.39907821;1.45E-11;9.67E-11;15.61186505;11726623_a_at
DIS3L;-1.181179969;6.932059656;-9.512012431;1.21E-16;1.65E-15;27.16238359;11741800_x_at
DIS3L2;0.360249669;4.063807118;3.972293312;0.000116679;0.000281734;0.143908837;11743637_a_at
DISC1;0.91689251;4.859684349;6.427632123;2.19E-09;1.08E-08;10.68182425;11728961_a_at
DISC2;-0.0611375;3.041733802;-1.229562139;0.221057278;0.278832649;-6.576021505;11757238_at
DISP1;0.319410539;3.566435181;2.428372018;0.016519366;0.027074151;-4.436422996;11761062_at
DISP2;0.211803557;3.342370101;1.398689256;0.164261046;0.214619716;-6.355934986;11725864_at
DIXDC1;0.065421364;3.017851556;1.516073316;0.131901828;0.176802292;-6.187031224;11724850_a_at
DKC1;-0.219274571;9.405425669;-2.264922099;0.025153814;0.039668101;-4.805716855;11743468_at
DKFZP586I1420;-0.470625914;7.538836535;-3.236578274;0.001530971;0.003048854;-2.274523196;11763336_at
DKFZp761E198;-0.652584504;3.994168812;-6.599207758;9.25E-10;4.78E-09;11.5283681;11731000_at
DKK1;3.543859474;7.678704788;7.912071273;9.18E-13;7.17E-12;18.33158559;11718141_at
DKK2;2.228666152;5.778966263;7.490331342;8.92E-12;6.12E-11;16.09049307;11728088_at
DKK3;1.893904773;9.511854108;9.37367925;2.66E-16;3.43E-15;26.38367932;11734701_a_at
DKK4;0.658851333;3.537881644;2.513263782;0.013170203;0.022045269;-4.235347263;11762930_x_at
DKKL1;-0.324797211;3.021744116;-5.367259162;3.50E-07;1.25E-06;5.731651328;11726211_at
DLAT;0.865083168;5.152428274;7.214690385;3.85E-11;2.42E-10;14.65216223;11752995_a_at
